16.481	2	1
25.201	2	1
33.301	2	1
42.441	2	1
51.161	2	1
60.621	2	1
70.201	2	1
79.361	2	1
87.901	2	1
96.881	2	1
105.6	2	1
124.2	2	1
133.36	2	1
142.06	2	1
151.48	2	1
159.28	2	1
168.46	2	1
177	2	1
187.5	2	1
204.9	2	1
213.14	2	1
222.3	2	1
231	2	1
240.46	2	1
250.04	2	1
259.2	2	1
267.62	2	1
297.2	2	1
306.06	2	1
314.6	2	1
324.5	2	1
332	2	1
350.16	2	1
359.6	2	1
368.9	2	1
377.3	2	1
387.04	2	1
395.9	2	1
404.44	2	1
414.34	2	1
423.5	2	1
432.2	2	1
440	2	1
449.46	2	1
458.62	2	1
476.6	2	1
485.44	2	1
494	2	1
504.06	2	1
521.88	2	1
531.34	2	1
539.14	2	1
548.3	2	1
558.5	2	1
587.04	2	1
595.9	2	1
604.46	2	1
614.36	2	1
623.5	2	1
632.2	2	1
640	2	1
658.58	2	1
667.14	2	1
676	2	1
686.5	2	1
695.22	2	1
712.44	2	1
721.14	2	1
730.58	2	1
740.22	2	1
749.34	2	1
757.9	2	1
766.9	2	1
775.6	2	1
784.16	2	1
794.2	2	1
803.34	2	1
812.04	2	1
829.3	2	1
838.46	2	1
847	2	1
